customer_id,disbursed_amount,interest,market,employment,time_employed,householder,income,date_issued,target,loan_purpose,number_open_accounts,date_last_payment
292,9900.0,6.0357,2,10,0,0,70500.0,2014-07-19,0,0,12.0,2016-01-01
293,14880.0,7.821000000000001,2,0,0,0,83300.0,2012-05-08,0,0,10.0,2015-05-26
294,9870.0,13.35,0,2,0,0,43200.0,2014-08-27,0,0,7.0,2016-01-09
295,30400.0,11.6748,0,0,1,2,207000.0,2015-09-12,0,0,16.0,2016-01-12
296,6208.0,13.5606,0,1,0,0,16920.0,2014-05-16,0,0,11.0,2015-10-11
297,4950.0,9.2907,1,7,0,2,90240.0,2015-08-20,0,0,15.0,2016-01-01
298,4056.0,15.1417,4,7,0,0,29100.0,2015-07-08,0,0,11.0,2016-01-13
299,3611.0,13.4702,0,7,0,2,72750.0,2015-11-25,0,5,6.0,2016-01-03
300,6394.0,5.054,2,9,1,2,67172.5,2015-12-20,0,0,8.0,2016-01-17
301,2820.0,10.2207,1,5,0,0,45120.0,2015-07-21,0,0,16.0,2016-01-23
302,5700.0,7.9346,1,10,1,2,69750.0,2015-03-07,0,0,8.0,2015-12-24
303,30030.0,6.6432,2,8,1,2,72156.0,2015-05-19,0,0,18.0,2016-01-11
304,29610.0,16.963199999999997,4,3,1,2,83260.0,2014-10-20,0,0,14.0,2015-12-19
305,21390.0,10.0485,1,3,1,2,87360.0,2014-10-07,0,0,10.0,2016-01-10
306,10192.0,14.9272,0,8,0,0,47564.0,2013-07-24,0,0,14.0,2014-05-26
307,6936.0,11.7502,0,5,0,2,121250.0,2015-12-03,0,0,13.0,2016-01-12
308,5264.0,14.2051,4,10,0,0,45790.0,2014-07-21,0,3,9.0,2016-01-22
309,22080.0,12.9865,0,8,0,2,203700.0,2015-11-16,0,0,12.0,2016-01-27
310,11160.0,11.1839,0,1,0,0,33120.0,2015-03-19,0,0,8.0,2016-01-23
311,1456.0,12.0442,0,0,1,2,66500.0,2015-08-22,0,0,15.0,2016-01-11
312,14175.0,22.3003,3,0,1,0,64600.0,2015-11-26,0,2,20.0,2016-01-14
313,4650.0,10.3306,1,0,0,2,32550.0,2015-08-25,0,2,15.0,2016-01-05
314,14550.0,10.6076,1,6,0,0,70080.0,2015-02-09,0,0,7.0,2016-01-06
315,3880.0,8.188,2,0,0,0,14720.0,2014-04-02,0,0,7.0,2016-01-06
316,6000.0,13.2905,0,0,1,2,69750.0,2015-06-11,0,2,15.0,2016-01-10
317,16000.0,10.6603,1,5,0,2,121600.0,2015-04-15,0,0,9.0,2016-01-22
318,7440.0,12.0807,0,2,1,2,25480.0,2014-05-02,0,0,9.0,2015-12-19
319,22770.0,7.5744,2,1,1,1,116400.0,2015-08-19,0,0,12.0,2016-01-06
320,19200.0,8.544,2,9,1,2,88076.0,2013-11-01,0,0,14.0,2015-03-23
321,7056.0,13.0272,0,6,1,2,44180.0,2014-02-03,0,0,14.0,2014-12-23
322,19000.0,12.4641,0,10,0,2,56400.0,2015-11-16,0,0,12.0,2015-12-01
323,5700.0,13.1136,0,1,1,0,28710.0,2015-01-07,0,2,5.0,2016-01-11
324,11172.0,10.9109,1,7,0,2,57000.0,2014-12-23,0,0,19.0,2016-01-22
325,4850.0,16.7808,4,3,0,0,23040.0,2014-09-23,0,0,3.0,2016-01-17
326,13248.0,10.4405,1,1,1,2,156420.0,2013-10-07,0,0,21.0,2015-06-07
327,11160.0,12.8616,0,10,0,2,57000.0,2014-10-08,0,0,16.0,2015-12-16
328,7820.0,12.3234,1,6,1,2,27260.0,2012-04-18,0,0,11.0,2015-04-22
329,7520.0,13.68,0,7,0,1,23750.0,2013-07-25,0,0,8.0,2015-10-14
330,9700.0,7.6074,1,6,0,2,38220.0,2015-09-16,0,0,9.0,2015-12-07
331,26040.0,18.6102,3,5,1,2,69680.0,2014-06-09,0,0,10.0,2016-01-13
332,2910.0,14.0125,3,7,0,0,37050.0,2008-09-18,0,5,12.0,2011-10-11
333,32550.0,10.8801,1,9,1,2,105800.0,2015-07-25,0,0,13.0,2016-01-16
334,14400.0,9.5904,1,5,1,0,33600.0,2015-10-14,0,0,8.0,2015-12-05
335,5264.0,13.1967,0,2,0,0,24500.0,2015-06-15,0,2,8.0,2016-01-17
336,7520.0,13.5135,0,10,1,1,87300.0,2014-02-12,0,3,7.0,2015-08-17
337,1900.0,13.0107,0,4,1,0,25740.0,2015-07-24,0,2,9.0,2015-08-21
338,3680.0,15.6384,4,4,1,2,48000.0,2014-09-09,0,1,9.0,2015-12-09
339,23760.0,13.6245,0,4,0,2,98112.0,2015-06-11,0,0,13.0,2016-01-19
340,14100.0,16.8201,4,10,1,0,38220.0,2015-10-23,0,2,9.0,2016-01-16
341,2772.0,11.0865,1,7,1,2,53350.0,2014-07-25,0,0,16.0,2015-06-03
342,6912.0,12.8155,0,10,0,0,36100.0,2012-02-15,0,0,12.0,2015-02-23
343,19560.0,5.668200000000001,2,9,1,2,56840.0,2013-07-23,0,0,11.0,2016-01-22
344,4850.0,9.7,1,9,1,2,46000.0,2011-04-25,0,3,5.0,2014-04-19
345,21600.0,16.4312,4,5,0,2,58800.0,2015-09-14,0,0,9.0,2016-01-22
346,13104.0,9.6903,1,7,0,2,65800.0,2015-05-16,0,0,11.0,2016-01-26
347,14550.0,7.5256,1,2,1,2,106400.0,2015-02-03,0,0,15.0,2016-01-18
348,3760.0,18.1424,4,1,1,0,32200.0,2013-02-22,0,2,5.0,2014-06-19
349,11280.0,7.69,2,2,0,0,57960.0,2014-08-20,0,0,13.0,2016-01-25
350,9600.0,15.8,0,4,1,2,80000.0,2012-12-20,0,2,15.0,2015-12-12
351,35000.0,19.2606,3,9,1,2,84630.0,2015-03-09,0,0,26.0,2015-12-10
352,5880.0,11.9213,0,10,1,0,19600.0,2015-06-24,0,0,4.0,2016-01-08
353,18800.0,6.897,2,3,1,0,61750.0,2015-07-19,0,0,10.0,2015-12-08
354,4650.0,12.1824,0,8,1,0,45570.0,2015-06-24,0,0,8.0,2016-01-02
355,12000.0,11.9784,0,3,1,1,91000.0,2015-12-06,0,0,12.0,2016-01-10
356,1860.0,14.99,0,9,1,2,16360.0,2014-07-05,0,0,21.0,2015-03-26
357,24700.0,5.52,4,9,1,2,72750.0,2014-04-18,0,0,17.0,2015-12-08
358,19950.0,18.4632,3,6,1,2,104650.0,2015-03-04,0,0,13.0,2015-12-21
359,23280.0,8.8032,1,8,0,2,137200.0,2015-07-22,0,0,11.0,2016-01-13
360,9532.25,14.4102,3,3,0,0,24840.0,2007-09-21,0,0,11.0,2010-02-21
361,18200.0,5.909400000000001,2,9,1,1,79200.0,2014-11-02,0,0,24.0,2015-10-02
362,9765.0,14.3904,0,10,0,0,65280.0,2014-10-08,0,0,8.0,2016-01-06
363,18400.0,7.634900000000001,2,3,1,2,64350.0,2014-09-12,0,0,12.0,2015-12-25
364,9500.0,14.2051,0,3,1,0,113850.0,2014-04-04,0,0,13.0,2015-05-27
365,17540.25,17.9838,3,6,1,1,40320.0,2014-11-05,0,0,7.0,2016-01-21
366,9900.0,10.857,1,9,1,0,31360.0,2013-09-10,0,0,18.0,2014-12-13
367,24250.0,5.2136000000000005,2,5,0,2,171000.0,2015-11-18,0,0,12.0,2016-01-14
368,19800.0,7.771,1,1,1,2,150000.0,2015-10-18,0,0,9.0,2016-01-09
369,5820.0,21.996,3,3,1,1,34560.0,2013-11-10,0,0,12.0,2016-01-23
370,27720.0,12.4306,0,2,1,2,67000.0,2015-01-18,0,0,8.0,2015-07-20
371,16740.0,17.622500000000002,4,7,1,0,50251.2,2012-04-26,0,2,9.0,2014-10-16
372,10370.25,16.598399999999998,4,5,1,0,62370.0,2014-10-26,0,0,12.0,2015-03-06
373,6650.0,12.7038,0,0,1,0,46733.76,2015-01-07,0,0,14.0,2015-05-09
374,5580.0,15.0605,4,10,1,2,42780.0,2015-04-16,0,0,10.0,2016-01-26
375,6650.0,14.09,1,1,0,0,36800.0,2013-03-15,0,0,13.0,2015-12-01
376,19320.0,6.2228,2,8,1,2,83720.0,2013-05-23,0,0,14.0,2014-11-08
377,4950.0,5.4873,2,4,1,2,91000.0,2012-11-01,0,2,6.0,2013-07-02
378,8722.0,13.1412,0,0,0,0,60800.0,2014-09-23,1,0,11.0,2015-02-01
379,16000.0,11.5104,1,4,1,2,88320.0,2015-02-03,0,2,17.0,2016-01-22
380,3800.0,7.1708,2,5,0,2,44100.0,2010-08-04,0,2,17.0,2012-01-02
381,6768.0,11.5526,0,1,0,0,23920.0,2015-09-05,0,0,16.0,2015-12-20
382,10687.5,13.0107,0,5,1,2,43200.0,2015-06-24,0,0,13.0,2016-01-04
383,23250.0,22.3003,3,3,0,2,47380.0,2015-10-08,0,0,10.0,2016-01-20
384,32550.0,11.7984,0,9,1,2,105930.0,2015-10-13,0,0,16.0,2016-01-26
385,20000.0,11.8209,0,4,1,0,72000.0,2014-10-23,0,0,15.0,2015-07-05
386,3680.0,8.1081,2,5,1,0,36000.0,2015-01-09,0,0,3.0,2016-01-24
387,2000.0,9.4766,1,10,0,2,88200.0,2014-03-07,0,0,11.0,2015-02-03
388,7280.0,15.6054,0,0,1,0,80360.0,2013-09-20,0,0,11.0,2016-01-21
389,24000.0,7.3055,2,4,0,0,95680.0,2014-08-14,0,0,14.0,2016-01-09
390,12610.0,5.9708000000000006,2,2,1,1,93000.0,2015-01-25,0,0,13.0,2016-01-10
391,16544.0,9.3216,1,10,0,0,47000.0,2013-08-20,1,0,7.0,2016-01-07
392,3840.0,10.64,1,1,0,2,47000.0,2013-08-05,0,0,5.0,2016-01-02
393,20727.0,16.310399999999998,4,6,1,0,47500.0,2015-02-25,0,0,17.0,2015-12-02
394,4900.0,9.612900000000002,1,10,1,2,120900.0,2013-07-23,0,0,26.0,2015-02-06
395,28200.0,20.09,3,2,1,0,180000.0,2014-01-12,0,0,30.0,2016-01-22
396,13950.0,12.29,0,7,0,0,45000.0,2015-02-14,0,0,14.0,2015-12-03
397,18400.0,6.934200000000001,2,7,0,2,92070.0,2013-10-10,0,0,8.0,2014-10-17
398,19800.0,7.718800000000001,2,8,0,0,59280.0,2014-08-06,0,0,16.0,2015-12-18
399,6700.0,11.0308,1,9,0,0,46080.0,2011-05-04,0,2,7.0,2014-06-21
400,7600.0,9.1908,1,3,0,0,60450.0,2015-04-14,0,0,8.0,2016-01-24
401,8160.0,10.6603,1,10,1,0,55800.0,2014-01-07,0,0,16.0,2016-01-17
402,19400.0,7.3377,2,9,0,2,73500.0,2015-09-19,0,0,15.0,2016-01-26
403,22750.0,14.5403,0,3,0,0,64400.0,2014-11-23,0,0,15.0,2015-11-25
404,10000.0,12.7968,0,7,1,0,47040.0,2015-04-23,0,0,6.0,2015-12-11
405,6580.0,18.4591,3,9,0,1,42588.0,2011-11-23,0,4,4.0,2013-10-24
406,4950.0,12.5631,0,1,1,2,75200.0,2015-09-04,0,3,8.0,2016-01-08
407,4900.0,5.4873,2,5,1,2,39276.96,2011-09-03,0,1,13.0,2014-10-27
408,5432.0,10.8801,1,7,1,2,99840.0,2014-10-17,0,3,15.0,2016-01-13
409,22750.0,8.8032,1,1,1,2,130900.0,2015-10-27,0,0,11.0,2016-01-16
410,7520.0,13.7352,0,3,1,2,117500.0,2014-02-05,0,0,10.0,2016-01-16
411,16320.0,12.8708,0,10,1,2,96040.0,2015-10-05,0,0,14.0,2015-12-27
412,33950.0,23.5984,3,7,1,1,84480.0,2014-04-09,0,0,41.0,2016-01-01
413,17100.0,13.1836,0,9,0,0,76000.0,2012-07-12,0,0,8.0,2015-02-23
414,8326.5,18.3645,3,3,0,2,29109.0,2015-07-11,0,0,16.0,2015-12-11
415,5760.0,14.5306,0,9,1,1,44160.0,2013-12-24,0,2,8.0,2015-11-21
416,10985.25,19.19,3,1,1,1,26730.0,2015-08-10,0,2,8.0,2015-12-24
417,4650.0,8.3447,1,7,0,2,101200.0,2015-11-02,0,0,11.0,2015-12-08
418,13870.0,12.8856,0,6,1,1,34580.0,2014-03-03,0,0,10.0,2016-01-23
419,27244.0,21.264,3,4,1,0,73470.0,2014-06-27,0,0,17.0,2015-10-06
420,23000.0,6.24,2,7,1,1,77600.0,2015-11-08,0,0,8.0,2016-01-09
421,5593.0,8.9931,1,1,1,0,99360.0,2014-04-15,0,0,11.0,2016-01-18
422,14880.0,10.8531,1,2,1,2,59400.0,2014-10-16,0,0,8.0,2015-12-13
423,17460.0,16.1405,4,1,1,2,68600.0,2014-01-07,0,0,8.0,2015-03-08
424,18179.0,13.53,1,0,0,0,44100.0,2014-01-11,0,0,5.0,2016-01-14
425,10120.0,7.8111,2,0,0,0,47201.7,2015-09-02,0,0,10.0,2016-01-11
426,21825.0,7.5256,1,7,0,2,103550.0,2015-05-01,0,0,19.0,2015-12-15
427,11830.0,9.744,1,1,1,2,52250.0,2014-08-26,0,0,8.0,2016-01-01
428,14700.0,9.3906,1,6,1,2,73884.0,2015-06-18,0,0,22.0,2015-12-27
429,15040.0,10.4559,1,10,0,2,72000.0,2011-07-05,0,0,14.0,2013-05-19
430,28809.0,17.0429,4,8,1,0,60140.0,2014-07-20,0,3,8.0,2014-11-05
431,22540.0,14.64,0,10,0,2,88357.5,2014-03-02,0,0,16.0,2016-01-09
432,4750.0,12.8616,0,6,0,0,18048.0,2010-08-18,0,0,5.0,2015-08-25
433,4750.0,18.84,3,6,0,1,85360.0,2009-02-22,0,2,5.0,2009-06-05
434,3000.0,10.99,1,10,0,0,40320.0,2014-07-15,0,0,10.0,2016-01-15
435,9400.0,8.6198,1,7,0,2,70500.0,2014-09-02,0,3,10.0,2016-01-22
436,14250.0,10.4405,1,0,0,0,79120.0,2015-08-18,0,0,9.0,2015-12-03
437,27440.0,14.2051,4,6,1,2,130000.0,2015-02-24,1,3,10.0,2016-01-05
438,29700.0,11.9286,0,7,0,2,104500.0,2015-09-27,0,0,11.0,2016-01-17
439,25760.0,10.1108,1,9,1,2,308700.0,2015-06-16,0,0,10.0,2016-01-24
440,32550.0,12.9504,0,1,1,0,62000.0,2011-09-15,0,0,10.0,2015-09-04
441,11858.0,12.7309,0,8,0,0,42770.0,2015-07-20,0,0,24.0,2016-01-07
442,8340.75,14.49,0,1,0,2,59400.0,2014-09-14,0,0,16.0,2014-12-06
443,17836.0,15.8007,4,8,1,0,54000.0,2015-10-06,0,0,11.0,2015-12-27
444,29100.0,6.8211,2,0,1,2,103040.0,2015-12-08,0,0,14.0,2016-01-02
445,11880.0,17.907,4,5,0,0,34780.0,2012-07-11,0,0,13.0,2015-07-11
446,32900.0,16.416,0,0,1,2,162840.0,2013-11-20,0,0,16.0,2016-01-26
447,4600.0,8.3447,1,4,0,2,61880.0,2014-08-15,0,0,14.0,2015-05-08
448,15810.0,11.1839,0,2,1,2,89300.0,2015-10-26,0,0,23.0,2016-01-04
449,14100.0,7.6131,2,7,0,0,125000.0,2014-06-26,0,3,12.0,2016-01-02
450,16896.0,13.2905,0,7,1,2,84550.0,2015-10-07,0,0,11.0,2015-12-24
451,11280.0,5.9904,2,4,0,0,102900.0,2015-09-15,0,0,11.0,2016-01-06
452,11882.5,14.9868,0,1,0,0,35000.0,2012-11-06,0,0,9.0,2015-11-19
453,2730.0,13.5565,0,2,1,0,52640.0,2011-09-11,0,5,6.0,2014-08-02
454,24750.0,12.99,1,3,1,2,58827.86,2013-09-11,0,3,13.0,2015-12-01
455,14700.0,14.2002,0,3,1,0,43065.0,2014-10-08,0,0,14.0,2015-12-23
456,3367.0,6.24,2,5,0,2,58200.0,2015-09-09,0,2,12.0,2015-09-22
457,24250.0,9.7902,1,3,1,2,63700.0,2015-06-27,0,0,15.0,2016-01-14
458,25000.0,10.8382,1,3,1,2,84630.0,2015-09-22,0,0,14.0,2016-01-16
459,16800.0,17.0905,3,8,0,2,58200.0,2011-07-17,0,0,11.0,2014-08-07
460,5500.0,10.2144,1,3,1,2,113490.0,2013-08-18,0,0,19.0,2016-01-16
461,9200.0,11.7087,0,9,1,0,63700.0,2015-12-16,0,0,7.0,2015-12-10
462,20000.0,12.549,0,10,1,0,92000.0,2014-10-08,0,0,12.0,2016-01-01
463,32200.0,18.99,3,10,1,2,91200.0,2014-06-02,0,0,18.0,2015-12-15
464,2275.0,14.357,0,4,0,2,57040.0,2015-03-15,0,0,8.0,2015-12-25
465,19400.0,9.8901,1,8,0,2,120050.0,2015-06-13,0,2,15.0,2015-07-19
466,11256.5,19.52,3,9,1,0,69000.0,2014-06-07,0,2,9.0,2016-01-10
467,5500.0,12.4704,0,0,0,0,46560.0,2014-12-09,0,2,7.0,2015-10-18
468,5580.0,8.054400000000001,2,2,0,2,44180.0,2014-10-13,0,0,20.0,2016-01-04
469,15040.0,13.18,0,5,1,2,58486.8,2015-12-02,0,0,13.0,2016-01-11
470,14700.0,16.4803,4,3,1,0,45120.0,2013-12-18,0,2,10.0,2015-12-04
471,19200.0,6.570600000000001,2,5,1,2,147000.0,2014-11-15,0,0,23.0,2015-12-04
472,8225.0,16.074,0,10,1,2,125440.0,2013-10-21,0,0,12.0,2016-01-17
473,9700.0,13.4702,0,2,1,1,38610.0,2012-12-09,0,0,10.0,2015-11-12
474,1797.25,14.064,0,9,1,1,13824.0,2015-03-18,0,3,8.0,2015-10-02
475,7285.0,12.8478,1,6,1,2,25380.0,2012-07-24,0,0,13.0,2015-07-24
476,21840.0,12.7309,0,1,0,2,80750.0,2015-10-04,0,0,9.0,2015-12-16
477,11400.0,17.5028,4,8,0,1,35904.0,2015-01-24,0,0,10.0,2016-01-12
478,32200.0,13.1136,0,7,0,2,168000.0,2014-11-03,0,0,14.0,2016-01-05
479,28500.0,7.9,2,5,0,0,80080.0,2012-07-08,0,2,5.0,2013-12-11
480,3840.0,13.99,0,10,0,0,22695.4,2015-11-24,0,5,7.0,2016-01-13
481,7360.0,11.99,1,6,0,0,49500.0,2013-12-26,0,0,17.0,2016-01-08
482,20460.0,17.3328,3,3,1,0,46500.0,2015-04-17,0,0,12.0,2016-01-09
483,18527.0,14.09,1,8,1,2,80000.0,2012-07-04,0,0,14.0,2014-11-07
484,26390.0,17.145599999999998,4,9,0,1,85217.9925,2015-09-05,0,0,16.0,2015-12-11
485,7360.0,9.016,1,1,0,2,34040.0,2015-12-07,0,0,10.0,2016-01-18
486,970.0,13.4304,0,0,1,0,29100.0,2015-12-01,0,2,14.0,2015-01-15
487,12880.0,12.5829,1,9,1,2,68600.0,2014-02-19,0,0,9.0,2016-01-08
488,910.0,15.8013,4,4,1,2,37720.0,2014-10-12,0,0,8.0,2016-01-01
489,11280.0,10.626,1,1,1,2,88200.0,2013-07-02,0,0,13.0,2016-01-22
490,27300.0,18.8001,3,1,0,0,79402.9,2014-05-19,0,0,8.0,2015-12-10
491,12288.0,14.852,0,2,1,0,61110.0,2013-06-14,0,0,12.0,2014-06-14
492,4607.5,19.32,3,9,1,0,16565.76,2013-02-13,0,0,8.0,2016-01-10
493,5000.0,11.49,1,1,0,0,79200.0,2015-11-03,0,5,18.0,2016-01-25
494,13800.0,15.1173,0,8,0,0,59994.0,2012-01-27,0,0,13.0,2013-03-09
495,18800.0,14.99,0,9,1,2,46000.0,2015-02-12,0,0,17.0,2016-01-16
496,15680.0,6.2622,2,9,1,2,85341.977,2015-05-27,0,0,9.0,2016-01-19
497,28200.0,11.6755,0,7,1,2,155100.0,2015-10-25,0,0,32.0,2016-01-22
498,13824.0,10.5504,1,4,1,2,43680.0,2013-11-13,0,0,14.0,2014-07-12
499,5022.0,11.4908,1,7,1,2,77080.0,2014-03-25,0,0,14.0,2014-11-19
500,20020.0,9.6903,1,4,0,2,170000.0,2015-11-04,0,0,8.0,2015-12-19
501,22040.0,15.6702,4,0,0,0,68250.0,2011-06-01,0,0,11.0,2016-01-25
502,5280.0,11.1504,1,0,1,2,61750.0,2012-10-09,0,2,13.0,2012-11-06
503,17836.0,21.3807,3,2,1,2,68820.0,2015-09-09,0,0,14.0,2015-12-06
504,29093.75,19.3903,3,6,1,2,57122.46,2014-11-16,0,0,12.0,2015-07-09
505,11400.0,8.9,2,4,0,2,51150.0,2012-10-23,0,0,9.0,2015-10-03
506,16550.0,12.2636,0,5,0,0,33480.0,2015-10-01,0,0,17.0,2016-01-18
507,17460.0,7.8111,2,2,0,2,57660.0,2015-07-03,0,0,10.0,2015-12-12
508,5940.0,5.909400000000001,2,10,1,2,81600.0,2012-05-23,0,3,9.0,2015-05-13
509,10450.0,13.7908,0,5,1,0,54450.0,2014-05-17,0,0,23.0,2014-10-18
510,9800.0,10.6944,1,0,0,0,47520.0,2012-12-04,0,0,6.0,2013-02-23
511,6580.0,5.8702000000000005,2,3,1,2,54450.0,2011-07-14,0,2,14.0,2014-08-12
512,27440.0,15.2782,4,8,1,2,184320.0,2014-11-16,0,0,7.0,2016-01-09
513,11640.0,11.8209,0,7,1,2,112800.0,2014-10-13,0,3,16.0,2016-01-01
514,4950.0,8.016399999999999,1,3,0,2,75900.0,2015-06-05,0,0,8.0,2016-01-27
515,33950.0,7.3563,2,7,0,0,75000.0,2015-12-22,0,0,16.0,2016-01-13
516,4700.0,9.1908,1,6,1,1,42500.0,2015-04-04,0,5,12.0,2016-01-02
517,15360.0,15.61,0,5,0,2,37620.0,2013-12-08,0,0,10.0,2016-01-20
518,14808.0,22.3003,3,8,1,0,52250.0,2015-03-07,0,0,10.0,2015-12-04
519,12500.0,5.5149,2,4,0,0,55290.0,2015-05-09,0,0,18.0,2016-01-19
520,20125.0,17.2088,4,0,1,0,44884.0,2013-09-02,0,0,23.0,2016-01-09
521,19400.0,11.44,1,7,1,2,64020.0,2015-01-03,0,0,13.0,2016-01-04
522,9600.0,11.4297,0,3,1,0,44100.0,2015-02-02,0,0,15.0,2015-08-03
523,27300.0,14.9856,4,5,1,1,89300.0,2015-04-09,0,0,10.0,2016-01-01
524,29700.0,8.7115,1,6,1,2,195840.0,2014-10-14,0,3,19.0,2015-12-22
525,26358.0,13.7004,0,2,1,2,78570.0,2014-10-03,0,0,9.0,2015-12-15
526,27807.0,12.2106,1,7,1,2,67320.0,2013-09-08,0,0,23.0,2014-06-23
527,8000.0,11.99,1,0,1,0,43243.2,2014-03-26,0,0,10.0,2016-01-20
528,6016.0,10.7229,1,9,0,0,41280.0,2015-09-02,0,0,5.0,2016-01-13
529,26320.0,10.1108,1,4,0,2,178200.0,2015-04-07,0,0,28.0,2016-01-21
530,9016.0,17.99,3,10,0,0,131957.28,2011-07-25,0,0,13.0,2014-02-13
531,18718.0,20.2308,3,10,1,2,61056.0,2014-04-19,0,0,17.0,2015-10-10
532,8460.0,12.2106,0,0,0,0,54720.0,2014-09-03,0,0,17.0,2016-01-09
533,5439.0,13.9001,0,5,1,0,26190.0,2013-06-26,0,0,11.0,2015-01-08
534,4650.0,10.2207,1,9,1,2,79680.0,2014-10-27,0,0,13.0,2016-01-09
535,11270.0,9.67,1,1,0,2,89100.0,2014-03-02,0,0,15.0,2015-12-07
536,18400.0,7.3377,2,5,1,0,73600.0,2015-07-06,0,0,6.0,2015-12-05
537,11640.0,16.4241,4,4,0,0,264000.0,2014-04-13,0,2,9.0,2016-01-09
538,30000.0,17.2272,4,9,0,2,121250.0,2013-11-19,0,0,15.0,2016-01-04
539,2970.0,9.4672,1,8,0,0,59000.0,2015-12-16,0,0,9.0,2016-01-09
540,9300.0,12.4306,0,5,1,2,50600.0,2015-01-05,0,0,11.0,2015-06-13
541,20776.0,20.4507,3,9,1,0,54187.08,2015-09-02,0,0,18.0,2015-12-20
542,4801.5,11.53,1,6,0,2,100580.0,2015-04-17,0,0,12.0,2015-10-02
543,26600.0,8.6359,1,5,1,2,71250.0,2015-01-07,0,0,5.0,2016-01-23
544,18216.25,17.0429,4,7,0,2,66500.0,2015-10-19,0,0,8.0,2015-12-18
545,8000.0,11.5104,1,3,1,0,46000.0,2014-03-18,0,0,14.0,2016-01-09
546,17856.0,8.188,2,4,0,2,59520.0,2013-08-13,0,0,7.0,2016-01-21
547,11756.25,21.7422,3,3,0,0,37200.0,2011-12-02,0,2,27.0,2014-01-14
548,23091.75,14.852,0,4,1,0,49920.0,2013-04-10,0,0,8.0,2016-01-05
549,16000.0,12.528,1,10,1,2,59520.0,2013-09-13,0,0,10.0,2014-04-07
550,22800.0,6.2622,2,6,1,1,97920.0,2015-03-10,0,0,18.0,2015-12-12
551,11760.0,13.083,0,3,1,1,49140.0,2014-06-12,0,0,7.0,2016-01-09
552,31680.0,15.9642,0,2,1,0,81273.6,2012-04-17,0,0,10.0,2015-12-07
553,13020.0,15.8007,4,6,1,2,57000.0,2015-09-04,0,0,15.0,2016-01-17
554,15980.0,11.1504,1,6,0,0,46500.0,2013-03-25,0,0,10.0,2014-12-21
555,27900.0,12.29,0,5,1,0,103950.0,2015-10-21,0,2,15.0,2016-01-09
556,17568.0,18.6102,3,9,1,2,54000.0,2014-10-10,0,3,11.0,2016-01-04
557,7760.0,10.5504,1,10,1,0,34968.0,2015-10-11,0,0,10.0,2016-01-10
558,6510.0,11.2994,1,9,1,2,49980.0,2015-10-08,0,0,7.0,2016-01-18
559,13941.25,17.27,0,5,0,2,36480.0,2012-10-26,0,0,13.0,2013-01-05
560,12000.0,7.4166,2,0,1,0,71610.0,2015-07-05,0,0,5.0,2016-01-03
561,12000.0,10.0009,1,10,1,2,74260.0,2015-10-23,0,0,14.0,2015-12-13
562,11319.0,13.7655,0,2,1,0,45000.0,2014-06-24,0,0,10.0,2016-01-07
563,21000.0,14.9856,0,9,1,2,86000.0,2013-12-27,0,0,11.0,2015-09-17
564,1000.0,10.1108,1,10,0,0,36400.0,2011-05-23,0,0,7.0,2014-03-12
565,33600.0,9.2907,1,3,0,0,101650.0,2015-12-20,0,0,3.0,2016-01-09
566,2861.5,15.4715,3,4,0,2,81144.0,2010-12-02,0,2,10.0,2015-12-25
567,12740.0,9.338,1,1,1,0,72800.0,2014-06-05,0,0,14.0,2014-09-20
568,16121.0,15.6308,4,9,1,0,52865.0,2015-09-10,0,0,7.0,2015-12-13
569,4900.0,16.587,0,8,1,0,76992.0,2013-09-26,0,0,6.0,2015-12-05
570,6274.5,16.1271,4,10,0,0,24380.0,2014-07-11,0,0,7.0,2014-11-18
571,10920.0,4.8944,2,10,0,0,87400.0,2015-08-23,0,0,14.0,2016-01-02
572,18600.0,5.7285,2,0,1,2,64400.0,2013-10-23,0,0,15.0,2014-06-15
573,16567.5,17.490199999999998,4,8,1,2,69300.0,2014-01-11,0,0,15.0,2016-01-01
574,8303.75,8.8361,1,9,1,2,25300.0,2013-07-02,0,0,14.0,2016-01-18
575,10920.0,16.5508,4,4,1,0,48020.0,2012-04-20,0,0,10.0,2013-07-20
576,23760.0,15.9887,4,6,0,1,72750.0,2015-03-19,0,0,10.0,2015-12-16
577,11160.0,10.2207,1,3,1,2,69704.2,2014-05-20,0,0,14.0,2016-01-24
578,9000.0,7.189,2,6,1,2,50600.0,2014-04-18,0,0,17.0,2016-01-26
579,9700.0,11.6755,0,9,1,1,20196.0,2015-10-26,0,3,7.0,2015-12-12
580,7500.0,10.9109,0,9,1,0,25526.64,2015-12-17,0,0,11.0,2016-01-13
581,5238.0,13.0634,0,8,0,0,46000.0,2015-07-07,0,0,6.0,2016-01-09
582,7990.0,12.2123,0,6,1,0,28500.0,2015-12-18,0,0,7.0,2016-01-21
583,23750.0,14.5173,4,10,0,0,86400.0,2015-08-15,0,0,17.0,2015-12-05
584,4600.0,11.5104,1,9,1,2,30030.0,2014-01-18,0,0,6.0,2016-01-06
585,11040.0,7.4955,2,5,0,2,76636.0,2015-05-26,0,3,6.0,2015-12-18
586,8977.0,12.0807,0,8,0,0,45500.0,2014-09-05,0,0,14.0,2016-01-25
587,4600.0,11.3928,1,5,1,0,28540.31,2012-03-25,0,2,10.0,2016-01-27
